tweet_id,company,tweet_text,sentiment
1927,Apple,Great customer service from Apple. Totally satisfied!,positive
1928,Amazon,Impressed with Amazon's latest product release.,positive
1929,Meta,Why is Meta so slow lately? Very frustrating.,negative
1930,Meta,Meta keeps crashing. Super annoying.,negative
1931,Amazon,Great customer service from Amazon. Totally satisfied!,positive
1932,Apple,"I used Apple today. It's okay, nothing special.",neutral
1933,Google,Google's performance is top-notch. Kudos to the team!,positive
1934,Amazon,Impressed with Amazon's latest product release.,positive
1935,Apple,The new Apple update is amazing! Loving the features.,positive
1936,Google,Impressed with Google's latest product release.,positive
1937,Google,Terrible experience with Google customer support.,negative
1938,Amazon,Why is Amazon so slow lately? Very frustrating.,negative
1939,Microsoft,"I used Microsoft today. It's okay, nothing special.",neutral
1940,Amazon,Great customer service from Amazon. Totally satisfied!,positive
1941,Apple,Terrible experience with Apple customer support.,negative
1942,Apple,Tried out Apple. Mixed feelings about it.,neutral
1943,Google,Google's performance is top-notch. Kudos to the team!,positive
1944,Microsoft,The new Microsoft update is amazing! Loving the features.,positive
1945,Google,Terrible experience with Google customer support.,negative
1946,Google,"I used Google today. It's okay, nothing special.",neutral
1947,Google,Really disappointed with Google. Not what I expected.,negative
1948,Meta,"Meta works fine, just the usual stuff.",neutral
1949,Microsoft,Why is Microsoft so slow lately? Very frustrating.,negative
1950,Amazon,The new Amazon update is amazing! Loving the features.,positive
1951,Meta,"I used Meta today. It's okay, nothing special.",neutral
1952,Amazon,Why is Amazon so slow lately? Very frustrating.,negative
1953,Google,Really disappointed with Google. Not what I expected.,negative
1954,Google,Great customer service from Google. Totally satisfied!,positive
1955,Microsoft,Really disappointed with Microsoft. Not what I expected.,negative
1956,Google,Google update broke everything. Please fix it!,negative
1957,Apple,Apple keeps crashing. Super annoying.,negative
1958,Apple,Fast and reliable – Apple never disappoints!,positive
1959,Microsoft,Still exploring Microsoft. Too early to judge.,neutral
1960,Google,Really disappointed with Google. Not what I expected.,negative
1961,Google,Impressed with Google's latest product release.,positive
1962,Apple,Still exploring Apple. Too early to judge.,neutral
1963,Amazon,"I used Amazon today. It's okay, nothing special.",neutral
1964,Apple,Apple keeps crashing. Super annoying.,negative
1965,Meta,Great customer service from Meta. Totally satisfied!,positive
1966,Microsoft,Microsoft's performance is top-notch. Kudos to the team!,positive
1967,Meta,"Not good, not bad. Meta is just average.",neutral
1968,Microsoft,"Microsoft works fine, just the usual stuff.",neutral
1969,Apple,Tried out Apple. Mixed feelings about it.,neutral
1970,Amazon,"Amazon works fine, just the usual stuff.",neutral
1971,Amazon,Impressed with Amazon's latest product release.,positive
1972,Microsoft,"Not good, not bad. Microsoft is just average.",neutral
1973,Meta,Tried out Meta. Mixed feelings about it.,neutral
1974,Google,"Google works fine, just the usual stuff.",neutral
1975,Meta,Why is Meta so slow lately? Very frustrating.,negative
1976,Microsoft,Microsoft update broke everything. Please fix it!,negative
1977,Meta,The new Meta update is amazing! Loving the features.,positive
1978,Meta,Impressed with Meta's latest product release.,positive
1979,Amazon,Amazon update broke everything. Please fix it!,negative
1980,Amazon,Really disappointed with Amazon. Not what I expected.,negative
1981,Meta,Meta keeps crashing. Super annoying.,negative
1982,Apple,"Not good, not bad. Apple is just average.",neutral
1983,Meta,Meta's performance is top-notch. Kudos to the team!,positive
1984,Apple,Still exploring Apple. Too early to judge.,neutral
1985,Microsoft,Fast and reliable – Microsoft never disappoints!,positive
1986,Microsoft,"Microsoft works fine, just the usual stuff.",neutral
1987,Meta,Why is Meta so slow lately? Very frustrating.,negative
1988,Microsoft,"Not good, not bad. Microsoft is just average.",neutral
1989,Apple,Fast and reliable – Apple never disappoints!,positive
1990,Apple,Great customer service from Apple. Totally satisfied!,positive
1991,Google,Great customer service from Google. Totally satisfied!,positive
1992,Apple,Apple keeps crashing. Super annoying.,negative
1993,Apple,Fast and reliable – Apple never disappoints!,positive
1994,Microsoft,Tried out Microsoft. Mixed feelings about it.,neutral
1995,Meta,Still exploring Meta. Too early to judge.,neutral
1996,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
1997,Google,"I used Google today. It's okay, nothing special.",neutral
1998,Apple,Impressed with Apple's latest product release.,positive
1999,Apple,Really disappointed with Apple. Not what I expected.,negative
2000,Amazon,Tried out Amazon. Mixed feelings about it.,neutral
2001,Amazon,"I used Amazon today. It's okay, nothing special.",neutral
2002,Meta,Meta update broke everything. Please fix it!,negative
2003,Apple,"I used Apple today. It's okay, nothing special.",neutral
2004,Amazon,Great customer service from Amazon. Totally satisfied!,positive
2005,Meta,The new Meta update is amazing! Loving the features.,positive
2006,Google,Tried out Google. Mixed feelings about it.,neutral
2007,Google,Fast and reliable – Google never disappoints!,positive
2008,Google,"Google works fine, just the usual stuff.",neutral
2009,Meta,Still exploring Meta. Too early to judge.,neutral
2010,Microsoft,"I used Microsoft today. It's okay, nothing special.",neutral
2011,Meta,Terrible experience with Meta customer support.,negative
2012,Microsoft,Great customer service from Microsoft. Totally satisfied!,positive
2013,Google,Tried out Google. Mixed feelings about it.,neutral
2014,Meta,Meta keeps crashing. Super annoying.,negative
2015,Meta,Tried out Meta. Mixed feelings about it.,neutral
2016,Amazon,Amazon update broke everything. Please fix it!,negative
2017,Amazon,Terrible experience with Amazon customer support.,negative
2018,Microsoft,"Not good, not bad. Microsoft is just average.",neutral
2019,Meta,Fast and reliable – Meta never disappoints!,positive
2020,Meta,Impressed with Meta's latest product release.,positive
2021,Meta,"Not good, not bad. Meta is just average.",neutral
2022,Amazon,Terrible experience with Amazon customer support.,negative
2023,Microsoft,The new Microsoft update is amazing! Loving the features.,positive
2024,Amazon,"I used Amazon today. It's okay, nothing special.",neutral
2025,Meta,Meta's performance is top-notch. Kudos to the team!,positive
2026,Apple,Apple keeps crashing. Super annoying.,negative
2027,Google,Really disappointed with Google. Not what I expected.,negative
2028,Amazon,Still exploring Amazon. Too early to judge.,neutral
2029,Meta,Still exploring Meta. Too early to judge.,neutral
2030,Google,The new Google update is amazing! Loving the features.,positive
2031,Microsoft,Microsoft keeps crashing. Super annoying.,negative
2032,Google,Why is Google so slow lately? Very frustrating.,negative
2033,Meta,Great customer service from Meta. Totally satisfied!,positive
2034,Amazon,Really disappointed with Amazon. Not what I expected.,negative
2035,Meta,Meta update broke everything. Please fix it!,negative
2036,Google,"I used Google today. It's okay, nothing special.",neutral
2037,Amazon,Amazon keeps crashing. Super annoying.,negative
2038,Microsoft,Still exploring Microsoft. Too early to judge.,neutral
2039,Apple,"Not good, not bad. Apple is just average.",neutral
2040,Apple,Still exploring Apple. Too early to judge.,neutral
2041,Microsoft,The new Microsoft update is amazing! Loving the features.,positive
2042,Amazon,Terrible experience with Amazon customer support.,negative
2043,Microsoft,Great customer service from Microsoft. Totally satisfied!,positive
2044,Meta,Impressed with Meta's latest product release.,positive
2045,Apple,Apple update broke everything. Please fix it!,negative
2046,Apple,Apple update broke everything. Please fix it!,negative
2047,Meta,Meta's performance is top-notch. Kudos to the team!,positive
2048,Meta,"Meta works fine, just the usual stuff.",neutral
2049,Google,Impressed with Google's latest product release.,positive
2050,Microsoft,Still exploring Microsoft. Too early to judge.,neutral
2051,Meta,Great customer service from Meta. Totally satisfied!,positive
2052,Microsoft,Terrible experience with Microsoft customer support.,negative
2053,Google,Google's performance is top-notch. Kudos to the team!,positive
2054,Apple,Apple update broke everything. Please fix it!,negative
2055,Apple,Tried out Apple. Mixed feelings about it.,neutral
2056,Amazon,Impressed with Amazon's latest product release.,positive
2057,Meta,Meta keeps crashing. Super annoying.,negative
2058,Google,Google update broke everything. Please fix it!,negative
2059,Google,Terrible experience with Google customer support.,negative
2060,Meta,Fast and reliable – Meta never disappoints!,positive
2061,Meta,Still exploring Meta. Too early to judge.,neutral
2062,Google,The new Google update is amazing! Loving the features.,positive
2063,Amazon,Why is Amazon so slow lately? Very frustrating.,negative
2064,Meta,The new Meta update is amazing! Loving the features.,positive
2065,Microsoft,Why is Microsoft so slow lately? Very frustrating.,negative
2066,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
2067,Amazon,"I used Amazon today. It's okay, nothing special.",neutral
2068,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
2069,Meta,Meta update broke everything. Please fix it!,negative
2070,Google,Really disappointed with Google. Not what I expected.,negative
2071,Google,Google's performance is top-notch. Kudos to the team!,positive
2072,Google,"I used Google today. It's okay, nothing special.",neutral
2073,Apple,"I used Apple today. It's okay, nothing special.",neutral
2074,Google,"Google works fine, just the usual stuff.",neutral
2075,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
2076,Apple,Terrible experience with Apple customer support.,negative
2077,Microsoft,Microsoft's performance is top-notch. Kudos to the team!,positive
2078,Google,Still exploring Google. Too early to judge.,neutral
2079,Google,Fast and reliable – Google never disappoints!,positive
2080,Meta,Meta update broke everything. Please fix it!,negative
2081,Microsoft,"Microsoft works fine, just the usual stuff.",neutral
2082,Apple,Apple update broke everything. Please fix it!,negative
2083,Meta,Meta's performance is top-notch. Kudos to the team!,positive
2084,Google,Google's performance is top-notch. Kudos to the team!,positive
2085,Google,Still exploring Google. Too early to judge.,neutral
2086,Amazon,Impressed with Amazon's latest product release.,positive
2087,Apple,Impressed with Apple's latest product release.,positive
2088,Amazon,"Not good, not bad. Amazon is just average.",neutral
2089,Apple,Apple's performance is top-notch. Kudos to the team!,positive
